,time,flux,err
502718,-1474.750707670115,0.99532,36.83682
502719,-1474.750026599504,0.9960352,36.846058
502720,-1474.7493455288932,0.99584246,36.842625
502721,-1474.7486643581651,0.9936676,36.809742
502722,-1474.7479832875542,0.99524885,36.833355
502723,-1474.7473022169434,0.99510056,36.832092
502724,-1474.746621046681,0.9946325,36.824574
502725,-1474.74593997607,0.9946685,36.823357
502726,-1474.7452590055764,0.9949137,36.826305
502727,-1474.7445778348483,0.994356,36.815273
502728,-1474.7438967642374,0.9947059,36.8207
502729,-1474.7432156936266,0.99422395,36.813507
502730,-1474.7425345228985,0.99488014,36.820595
502731,-1474.7418534522876,0.99529004,36.827908
502732,-1474.7411723821424,0.9944191,36.810993
502733,-1474.7404912114143,0.9950139,36.821537
502734,-1474.7398102409206,0.99532825,36.824665
502735,-1474.7391291703098,0.9963358,36.840183
502736,-1474.7384479995817,0.99435526,36.810024
502737,-1474.7377669289708,0.9952198,36.822235
502738,-1474.73708585836,0.9945366,36.811455
502739,-1474.7364046880975,0.9944354,36.81048
502740,-1474.7357236174869,0.99555105,36.826954
502741,-1474.7350424467586,0.99386793,36.800373
502742,-1474.7343613761475,0.995111,36.820976
502743,-1474.733680405654,0.9942863,36.80781
502744,-1474.7329993350431,0.9953821,36.823994
502745,-1474.7323181647807,0.99572563,36.829544
502746,-1474.73163709417,0.9951291,36.822342
502747,-1474.730956023559,0.9949078,36.817345
502748,-1474.730274852831,0.99483114,36.815727
502749,-1474.72959378222,0.9942802,36.809055
502750,-1474.7289127116092,0.99493736,36.820457
502751,-1474.7282316409985,0.99399054,36.807846
502752,-1474.7275505703874,0.9965493,36.847614
502753,-1474.7268694997765,0.99445784,36.815388
502754,-1474.726188329514,0.9938333,36.808628
502755,-1474.7255072589032,0.99518245,36.827328
502756,-1474.7248261882924,0.9951645,36.829334
502757,-1474.7241451176817,0.99306905,36.79862
502758,-1474.7234639469534,0.9937375,36.81236
502759,-1474.7221019058488,0.99487936,36.830784
502760,-1474.7214207355864,0.99285007,36.802776
502761,-1474.7207396649756,0.9942782,36.824524
502762,-1474.720058594365,0.9951769,36.838272
502763,-1474.7193774236366,0.9951754,36.84023
502764,-1474.7186963530255,0.99539614,36.844803
502765,-1474.7180152824149,0.99457306,36.83414
502766,-1474.7173343119211,0.99457854,36.83411
502767,-1474.715972071048,0.9952666,36.84776
502768,-1474.715291000437,0.9931747,36.81807
502769,-1474.714609829709,0.9945356,36.839104
502770,-1474.713928759098,0.9953162,36.853466
502771,-1474.7132475888357,0.99441534,36.838955
502772,-1474.7125665182248,0.9942678,36.838383
502773,-1474.711885447614,0.9951387,36.854443
502774,-1474.7112044771202,0.99544424,36.855473
502775,-1474.710523306392,0.99541783,36.856876
502776,-1474.7098422357813,0.9941538,36.840084
502777,-1474.7091610650532,0.9964259,36.875053
502778,-1474.7084799944423,0.99522394,36.85957
502779,-1474.707798924297,0.99490863,36.854744
502780,-1474.707117753569,0.9947179,36.851254
502781,-1474.7064366829582,0.9954345,36.864445
502782,-1474.7057557124645,0.9943927,36.84675
502783,-1474.7050745417364,0.9938077,36.83964
502784,-1474.7043934711255,0.9952024,36.860657
502785,-1474.7037124005146,0.99431956,36.850388
502786,-1474.7030312302522,0.9941671,36.848183
502787,-1474.7023501596414,0.9963667,36.882206
502788,-1474.7016690890305,0.9953283,36.86537
502789,-1474.7009880184196,0.9945446,36.855343
502790,-1474.7003069478087,0.9956387,36.86949
502791,-1474.6996258771978,0.994731,36.857803
502792,-1474.6989447064698,0.99512964,36.865612
502793,-1474.6982636363246,0.9940899,36.850933
502794,-1474.6975825657137,0.9945769,36.857666
502795,-1474.6969014951028,0.9943779,36.852875
502796,-1474.6962203243747,0.9947857,36.860756
502797,-1474.695539253764,0.99506015,36.86415
502798,-1474.6948582832702,0.9942649,36.851933
502799,-1474.694177112542,0.9940099,36.851105
502800,-1474.6934960419312,0.9940853,36.850426
502801,-1474.692133901175,0.9949302,36.861378
502802,-1474.691452730447,0.99520177,36.866272
502803,-1474.6907716598362,0.9965413,36.883923
502804,-1474.6900905892253,0.99439615,36.85423
502805,-1474.6894094184972,0.99427676,36.852745
502806,-1474.6887284480035,0.9942343,36.850704
502807,-1474.6880473773926,0.995284,36.86692
502808,-1474.6873662071305,0.9946989,36.857616
502809,-1474.6866851365194,0.99346256,36.83903
502810,-1474.6860040659085,0.9957195,36.870865
502811,-1474.6853228951804,0.9942837,36.85023
502812,-1474.6846418245696,0.99483895,36.859188
502813,-1474.6839606543072,0.9943073,36.85047
502814,-1474.6832796833478,0.99461114,36.852543
502815,-1474.6825986132026,0.9955534,36.867268
502816,-1474.6819175425917,0.99604726,36.872982
502817,-1474.6812363718636,0.9953125,36.86204
502818,-1474.6805553012528,0.99641204,36.879536
502819,-1474.6798741305247,0.9949468,36.856045
502820,-1474.6791930599138,0.9945595,36.851376
502821,-1474.6785119897686,0.994626,36.850914
502822,-1474.6778310188092,0.99499106,36.854683
502823,-1474.6771498485468,0.9957253,36.867184
502824,-1474.676468777936,0.99451745,36.84782
502825,-1474.675787607208,0.9945733,36.849022
502826,-1474.675106536597,0.9947753,36.850365
502827,-1474.674425465986,0.99393547,36.83807
502828,-1474.6730632251129,0.9943048,36.842354
502829,-1474.6723822546192,0.9954057,36.85715
502830,-1474.6717011840085,0.9950393,36.850315
502831,-1474.6710200132802,0.9956329,36.8569
502832,-1474.670338942669,0.99508274,36.85117
502833,-1474.6696578720585,0.99341065,36.82462
502834,-1474.668976701796,0.99499106,36.84607
502835,-1474.6682956311852,0.99575347,36.857235
502836,-1474.6676145605743,0.994319,36.833454
502837,-1474.6669333898462,0.9947595,36.83716
502838,-1474.6662524193523,0.99457055,36.83284
502839,-1474.6655713487417,0.9940735,36.824173
502840,-1474.6648902781308,0.9939984,36.82166
502841,-1474.6642091074027,0.99585754,36.849583
502842,-1474.6635280367918,0.9941496,36.822914
502843,-1474.6628469666466,0.9940336,36.81921
502844,-1474.6621657959186,0.99448186,36.823025
502845,-1474.660803754814,0.9942857,36.817547
502846,-1474.659441513475,0.99428594,36.81542
502847,-1474.658760442864,0.99423176,36.81267
502848,-1474.6580792726018,0.9941658,36.809986
502849,-1474.6573982019909,0.9945463,36.814697
502850,-1474.65671713138,0.9955412,36.827103
502851,-1474.656035960652,0.9952136,36.822773
502852,-1474.6553549901582,0.99437255,36.80936
502853,-1474.6546739195471,0.9948123,36.812775
502854,-1474.6539927488193,0.9947641,36.813545
502855,-1474.6533116782084,0.99505377,36.816086
502856,-1474.6526306075975,0.99529994,36.82066
502857,-1474.6519494373351,0.99457085,36.80966
502858,-1474.6512683667245,0.99311227,36.78753
502859,-1474.6505871959962,0.99536204,36.820152
502860,-1474.6499062255025,0.99556005,36.82269
502861,-1474.6492251548916,0.99591887,36.827415
502862,-1474.6485440842807,0.99508303,36.815628
502863,-1474.6478629140183,0.99622583,36.833366
502864,-1474.6471818434077,0.9952592,36.819786
502865,-1474.6465007727966,0.9944435,36.80763
502866,-1474.6458196020685,0.99441284,36.80845
502867,-1474.6451385314576,0.99390626,36.80367
502868,-1474.6444574608468,0.99442804,36.81556
502869,-1474.643776390236,0.9949571,36.82065
502870,-1474.643095319625,0.9950747,36.826538
502871,-1474.6424142494798,0.9950254,36.826637
502872,-1474.6417330787517,0.99571055,36.83717
502873,-1474.6410520081408,0.9959231,36.843838
502874,-1474.64037093753,0.99518496,36.83525
502875,-1474.639689866919,0.994969,36.833134
502876,-1474.639008696191,0.99499357,36.837616
502877,-1474.6383277256973,0.9945068,36.83538
502878,-1474.6376466550864,0.99616605,36.85877
502879,-1474.636965484824,0.9966132,36.867172
502880,-1474.6362844142132,0.99538743,36.852825
502881,-1474.6356033436025,0.9961785,36.867283
502882,-1474.6349221728742,0.99568987,36.861538
502883,-1474.634241102263,0.99449927,36.848392
502884,-1474.6335600316525,0.9958684,36.869095
502885,-1474.6328789610416,0.9942481,36.84737
502886,-1474.6321978904307,0.99482226,36.857044
502887,-1474.6315168202857,0.9946286,36.85621
502888,-1474.6308357496746,0.99440455,36.85426
502889,-1474.6301545789463,0.99532646,36.872032
502890,-1474.6294735083356,0.9946911,36.86215
502891,-1474.6287923376076,0.99477994,36.8668
502892,-1474.6281112674624,0.9947005,36.866444
502893,-1474.627430296503,0.9946517,36.86731
502894,-1474.626749225892,0.99476075,36.86794
502895,-1474.6260680556295,0.99472207,36.869255
502896,-1474.6253869850188,0.9956472,36.88445
502897,-1474.6247058142908,0.9958174,36.885094
502898,-1474.62402474368,0.99431336,36.862526
502899,-1474.623343673069,0.9949294,36.87205
502900,-1474.6226625028066,0.9951085,36.875294
502901,-1474.6219814321958,0.99507785,36.874027
502902,-1474.621300461702,0.99350595,36.84959
502903,-1474.620619290974,0.99476457,36.86706
502904,-1474.619938220363,0.9957561,36.881237
502905,-1474.6192571497522,0.99652,36.889294
502906,-1474.6185759790242,0.99525326,36.870224
502907,-1474.617894908879,0.9951755,36.864346
502908,-1474.617213838268,0.99504507,36.863018
502909,-1474.61653266754,0.99363357,36.840694
502910,-1474.6158516970463,0.9938624,36.84088
502911,-1474.6151706264354,0.99535006,36.864216
502912,-1474.6144894557074,0.99472797,36.850246
502913,-1474.6138083850965,0.9943885,36.84115
502914,-1474.6131273144856,0.995373,36.854416
502915,-1474.6124462438747,0.9953082,36.85115
502916,-1474.6117650736123,0.9941684,36.8322
502917,-1474.6110840030017,0.99385613,36.82616
502918,-1474.6104030325075,0.9946589,36.834766
502919,-1474.6097218617797,0.99441403,36.827244
502920,-1474.6090407911688,0.99545854,36.84167
502921,-1474.608359720558,0.9945689,36.824306
502922,-1474.607678649947,0.9955298,36.835934
502923,-1474.606997479219,0.9942662,36.8155
502924,-1474.6063164090738,0.9948931,36.821045
502925,-1474.605635338463,0.99595934,36.833897
502926,-1474.6049541677348,0.99486995,36.813866
502927,-1474.6042731972411,0.99606794,36.830013
502928,-1474.6035921266302,0.9956888,36.8228
502929,-1474.6029109559022,0.9953335,36.814514
502930,-1474.6022298852913,0.994598,36.79952
502931,-1474.6015488146804,0.99597806,36.817635
502932,-1474.600867644418,0.99404293,36.78681
502933,-1474.6001865738072,0.99447507,36.790672
502934,-1474.599505403079,0.9953989,36.80277
502935,-1474.5988244325854,0.9948332,36.791866
502936,-1474.5981433619745,0.9959719,36.80574
502937,-1474.5974622913636,0.9951783,36.791813
502938,-1474.5967811206356,0.99493515,36.788895
502939,-1474.5961000504903,0.9946612,36.778873
502940,-1474.5954188797623,0.9951693,36.787075
502941,-1474.5947378091514,0.9958956,36.793957
502942,-1474.5940567385403,0.99373055,36.762028
502943,-1474.5933757680468,0.99470156,36.77226
502944,-1474.5926945973188,0.99601007,36.790028
502945,-1474.592013526708,0.99597275,36.789906
502946,-1474.5913323564455,0.99384683,36.75601
502947,-1474.5906512858346,0.9948323,36.77246
502948,-1474.5899702152235,0.99602956,36.787018
502949,-1474.5892891446128,0.9944174,36.762356
502950,-1474.5886079738848,0.99605644,36.785885
502951,-1474.587927003391,0.9939872,36.75514
502952,-1474.587245832663,0.9953991,36.778103
502953,-1474.586564762052,0.99542165,36.777916
502954,-1474.5858836914413,0.9963783,36.7932
502955,-1474.585202621296,0.9948041,36.770443
502956,-1474.584521450568,0.9952991,36.775345
502957,-1474.583840379957,0.99576217,36.787243
502958,-1474.5831593093462,0.9950258,36.779564
502959,-1474.5824781386182,0.9955044,36.785843
502960,-1474.5817971681245,0.9951957,36.784878
502961,-1474.5811160975136,0.99509305,36.785255
502962,-1474.5804350269027,0.99475807,36.781628
502963,-1474.5797538566403,0.9960899,36.804184
502964,-1474.5790727860294,0.9954488,36.798553
502965,-1474.5783917154183,0.99451107,36.78792
502966,-1474.5777105446905,0.99528104,36.801674
502967,-1474.5770294740796,0.9961739,36.817192
502968,-1474.576348503586,0.99612635,36.820263
502969,-1474.5756673328578,0.9952169,36.811043
502970,-1474.574986262247,0.99502945,36.80981
502971,-1474.574305191636,0.99444,36.80711
502972,-1474.5736240213737,0.994162,36.80692
502973,-1474.5729429507628,0.99440986,36.811455
502974,-1474.572261880152,0.99601763,36.840366
502975,-1474.571580709424,0.9964562,36.849373
502976,-1474.5708997389302,0.99533165,36.836185
502977,-1474.5702186683193,0.9954172,36.839615
502978,-1474.569537498057,0.9956055,36.84613
502979,-1474.568856427446,0.9958288,36.851173
502980,-1474.5681753568351,0.99524045,36.84547
502981,-1474.567494186107,0.9959845,36.8559
502982,-1474.5668131154962,0.9962903,36.865143
502983,-1474.566131944768,0.9957798,36.858566
502984,-1474.5654509742744,0.99348885,36.82448
502985,-1474.5647699036635,0.99579304,36.859543
502986,-1474.564088833053,0.99600863,36.863514
502987,-1474.5634076627905,0.997558,36.885963
502988,-1474.5627265921794,0.9954805,36.8548
502989,-1474.5620455215685,0.9960969,36.863438
502990,-1474.5613643508404,0.99565,36.857273
502991,-1474.5606832802296,0.99648494,36.86627
502992,-1474.5600022096187,0.99578553,36.856926
502993,-1474.5593211390078,0.9962506,36.86307
502994,-1474.558640068397,0.995725,36.853622
502995,-1474.5579589982517,0.99581003,36.852196
502996,-1474.5572778275236,0.9959051,36.852768
502997,-1474.5565967569128,0.9952544,36.84085
502998,-1474.555915686302,0.9966771,36.860172
502999,-1474.5552345155738,0.9959828,36.848103
503000,-1474.554553444963,0.99542457,36.838535
503001,-1474.5538724744692,0.9950227,36.83388
503002,-1474.5531914038584,0.9960004,36.844227
503003,-1474.552510233596,0.99592924,36.841465
503004,-1474.551829162985,0.99651563,36.848892
503005,-1474.5511480923742,0.99677914,36.851185
503006,-1474.550466921646,0.995351,36.8305
503007,-1474.5497858510353,0.9972749,36.85584
503008,-1474.5491047804244,0.9957992,36.835083
503009,-1474.5484237098135,0.99632674,36.840134
503010,-1474.5477426392026,0.9964535,36.843117
503011,-1474.5470615685915,0.9959511,36.835712
503012,-1474.5463804984463,0.99606776,36.834972
503013,-1474.5456993277185,0.995632,36.830032
503014,-1474.5443370863795,0.99481183,36.818756
503015,-1474.5436560157686,0.99562323,36.829002
503016,-1474.542975045275,0.9965517,36.842014
503017,-1474.542293974664,0.9951954,36.824947
503018,-1474.5416128044017,0.99662197,36.846107
503019,-1474.5409317337908,0.99613637,36.838917
503020,-1474.5402505630627,0.9967338,36.85033
503021,-1474.5395694924518,0.99596524,36.839676
503022,-1474.538888421841,0.9964304,36.84849
503023,-1474.538207251113,0.99640435,36.848064
503024,-1474.5375261809677,0.9959248,36.843407
503025,-1474.5368452100083,0.99547786,36.838158
503026,-1474.536164039746,0.9962911,36.850227
503027,-1474.535482969135,0.9957708,36.845745
503028,-1474.5348018985242,0.9969069,36.864048
503029,-1474.534120727796,0.99662393,36.861336
503030,-1474.5334396571852,0.99720865,36.874184
503031,-1474.5327585865743,0.9973901,36.877
503032,-1474.532077416312,0.9980587,36.89095
503033,-1474.5313964453526,0.99970967,36.914707
503034,-1474.5307153752074,0.9954797,36.855656
503035,-1474.5300342044793,0.99691737,36.878902
503036,-1474.5293531338684,0.99679935,36.88057
503037,-1474.5286720632575,0.99778193,36.896492
503038,-1474.527990992647,0.9980794,36.902393
503039,-1474.5273098219186,0.9968207,36.88552
503040,-1474.5266287513075,0.9980867,36.906322
503041,-1474.525947780814,0.9983518,36.91135
503042,-1474.525266610086,0.99700665,36.896435
503043,-1474.5245855399407,0.9984136,36.916336
503044,-1474.52390446933,0.99739635,36.902397
503045,-1474.5232232986018,0.99796724,36.914116
503046,-1474.522542227991,0.9967095,36.89834
503047,-1474.52186115738,0.997681,36.91276
503048,-1474.521179986652,0.99792886,36.91863
503049,-1474.5204990161585,0.9979488,36.92214
503050,-1474.5198179455474,0.99793136,36.923313
503051,-1474.5191368749363,1.0001335,36.95348
503052,-1474.518455704674,0.99779147,36.923122
503053,-1474.5177746340632,0.9984368,36.93493
503054,-1474.5170935634524,0.99836856,36.932434
503055,-1474.5164123927243,0.9991696,36.945877
503056,-1474.5157313221134,0.99840546,36.935013
503057,-1474.515050151851,0.99878025,36.941257
503058,-1474.5143691808917,0.99963826,36.954437
503059,-1474.5136881102808,0.9984784,36.93707
503060,-1474.5130070401356,0.9977243,36.925385
503061,-1474.5123258694075,0.99866503,36.94167
503062,-1474.5116447987966,0.99912703,36.94848
503063,-1474.5109636280686,0.9989313,36.94394
503064,-1474.5102825574577,0.99840015,36.938644
503065,-1474.5096014868468,0.9997273,36.957207
503066,-1474.508920516353,0.99841267,36.935112
503067,-1474.5082393460907,0.9997862,36.95401
503068,-1474.5075582754798,1.000456,36.96301
503069,-1474.5068771047518,1.0007819,36.96787
503070,-1474.5061960341409,0.99899536,36.938824
503071,-1474.50551496353,1.0000867,36.95465
503072,-1474.504833792802,1.0006299,36.96148
503073,-1474.504152722191,0.99989605,36.945335
503074,-1474.5034717516974,0.99945706,36.937733
503075,-1474.502790581435,1.0005028,36.954037
503076,-1474.502109510824,0.99990016,36.941605
503077,-1474.5007473696023,0.9989345,36.92125
503078,-1474.5000661988745,0.99998605,36.929626
503079,-1474.4993851282634,0.99855965,36.907436
503080,-1474.4987040576525,0.99845713,36.903652
503081,-1474.4980229870416,0.99963665,36.91706
503082,-1474.4973419164307,0.99889076,36.902596
503083,-1474.49666084582,0.9998296,36.912716
503084,-1474.4959796755577,0.9998504,36.908485
503085,-1474.4952986049466,0.9995383,36.90066
503086,-1474.4946175343357,0.99936134,36.896137
503087,-1474.4939364637248,0.9993194,36.890106
503088,-1474.4932552929968,0.9993953,36.888985
503089,-1474.492574222386,1.0001239,36.897236
503090,-1474.4918932518922,0.99997205,36.89191
503091,-1474.491212081164,0.99933606,36.879986
503092,-1474.490531011019,1.0001296,36.886906
